id,name_CHN,start date,end date,subject type,alma mater
1170962,焦開河,2007,2008,,中央黨校一年制中青班學習
1143206,焦若愚,,,社會科學與法律,北京華北大學政治經濟系
1161337,焦紅,1981 / 9,1985 / 7,,武漢大學生物系學習
1161337,焦紅,1985 / 9,1988 / 7,,中國科學院微生物所碩士研究生
1138371,焦煥成,1985 / 8,1988 / 6,,中央黨校附設函授學院大專班經濟管理專業學習
1138371,焦煥成,1995 / 9,1995 / 11,,中央黨校省部級幹部進修班學習
1138371,焦煥成,2001 / 9,2001 / 11,,中央黨校省部級幹部進修班學習
1138371,焦煥成,2001 / 9,2004 / 7,,中央黨校函授學院在職研究生班政治學專業學習
1141477,焦林義,,,未知,簡易師範(相當於初中文化)
1149181,焦德秀,1968 / 9,1969 / 2,,湖北省襄陽地委地區、省委學習班學習
1157686,焦寶林,1978 / 3,1982 / 1,,山西師範大學
1139280,焉榮竹,,,經濟與管理,中央黨校函授學院在職研究生班經濟管理專業畢業，中央黨校研究生文化
1138417,烏雲其木格,1958 / 9,1960 / 8,自然科學,內蒙古科學技術專科學校學習（中專．相當於高中）
1138417,烏雲其木格,1960 / 8,1964 / 8,經濟與管理,內蒙古自治區黨委黨校師資班政治經濟學專業學習（社會科學．政治，本科）
1141233,烏蘭木倫,,1954 / 8,未知,中央民族學院附中
1141233,烏蘭木倫,1954 / 9,1959 / 9,經濟與管理,北京對外貿易學院經濟系學系
1142065,烏蘭夫,1923,1925 / 9,,北京蒙藏學校學習
1142065,烏蘭夫,1925,1927,,蘇聯莫斯科中山大學學習
1142065,烏蘭夫,1942,,,中央黨校學習
1139195,烏蘭,1980 / 9,1983 / 7,,包頭師範專科學校政史係政史專業學習
1139195,烏蘭,1990 / 9,1991 / 1,,中央黨校幹部進修二班學習
1139195,烏蘭,1995 / 9,1997 / 12,,中央黨校領導幹部函授本科班經濟管理專業學習
1139195,烏蘭,1996 / 12,1998 / 11,經濟與管理,國社會科學院研究生院經濟系市場經濟專業研究生課程班學習
1139195,烏蘭,2000 / 3,2001 / 1,,中央黨校一年制中青班學習
1139195,烏蘭,2000 / 3,2003 / 1,經濟與管理,中央黨校研究生院在職研究生班經濟學專業學習
1139195,烏蘭,2006 / 2,2006 / 4,,中央黨校省部級幹部進修A班學習
1139195,烏蘭,2010 / 9,2010 / 10,,中央黨校省部級幹部進修班學習
1139195,烏蘭,2010 / 11,,,在美國參加“發展中的女性領導者高級研究班”
1140782,烏杰,1954,1955,人文科學,北京外國語學院學習
1140782,烏杰,1955,1960,自然科學,蘇聯列寧格勒化工學院工程物理系留學
1140782,烏杰,1980,1982,經濟與管理,美國加州北嶺州立大學作訪問學者，研究經濟與管理科學
1138644,烏力吉,1950,1951,,中央軍委工程學校學習
1138644,烏力吉,,1958,,瀋陽通訊兵學校學習
1140855,濮洪九,,1956,自然科學,安徽省合肥礦業學院礦建系
1143193,澤巴足,1975 / 8,1978 / 2,社會科學與法律,中央民族學院政治系學習
1143193,澤巴足,1992 / 3,1992 / 7,,中央黨校進修部地廳班學習
1143193,澤巴足,1995 / 9,1996 / 7,,中央黨校一年制中青班學習
1143193,澤巴足,1996 / 9,1998 / 12,經濟與管理,四川省委黨校行政管理專業本科函授學習
1143193,澤巴足,2000 / 9,2003 / 9,經濟與管理,四川省委黨校現代管理專業研究生班學習
1139741,澤仁桑珠,1955 / 7,1959 / 9,未知,中央民族學院學習
1139741,澤仁桑珠,1980 / 9,1981 / 7,未知,中央黨校中青年幹部培訓班學習17
1139130,潘震宙,,1964,人文科學,南京師範學院中文系畢業學習
1141729,潘雲鶴,1965 / 9,1970 / 9,自然科學,同濟大學建築系學習
1141729,潘雲鶴,1981 / 10,1981 / 9,自然科學,浙江大學計算機系計算機應用專業研究生學習
1142934,潘開文,1937 / 1,1937 / 8,未知,中國人民抗日軍事政治大學第八、第六隊
1142934,潘開文,1944 / 10,1945 / 9,未知,中共中央黨校一部
1142934,潘開文,1954 / 9,1956 / 11,未知,延安馬列學院
1138893,潘逸陽,1978 / 3,1982 / 1,自然科學,中山大學數學力學系力學專業學生
1138893,潘逸陽,1993 / 3,1995 / 7,經濟與管理,中山大學政治經濟專業學習，結業獲碩士學位
1138893,潘逸陽,1996 / 3,2001 / 6,人文科學,中山大學馬克思主義哲學專業在職研究生畢業，哲學博士
1138893,潘逸陽,2001 / 6,,未知,中央黨校進修班三十一期學員
1138893,潘逸陽,2004 / 11,2005 / 1,未知,中央黨校三十六期省部級幹部進修班學習
1138893,潘逸陽,2008 / 9,2008 / 12,未知,中組部第三期省部級幹部英語強化班學習
1138893,潘逸陽,2009 / 10,2009 / 11,經濟與管理,中組部在美國喬治城大學舉辦的金融風險防範與危機管理專題研究班學習
1138893,潘逸陽,2012 / 9,2012 / 11,未知,中央黨校第52期省部級領導幹部進修班學習
1139349,潘連生,,,未知,中央黨校學習
1139367,潘貴玉,,1970,自然科學,北京師範大學生化專業學習
1139343,潘蓓蕾,1964,,,北京輕工學院（現為陝西科技大學）學習
1139343,潘蓓蕾,1980,1982,,西安交通大學管理工程研究班學習
1142476,潘自力,,,未知,陝西省華縣咸林中學學習
1142476,潘自力,1923,,未知,到北京讀書
1142476,潘自力,1925 / 10,,未知,莫斯科中山大學學習
1142476,潘自力,1931,,未知,赴法國留學；後轉赴蘇聯學習
1143226,潘立剛,1978 / 3,1981 / 12,,大連海運學院學習
1141287,潘瑞吉,,1980,,解放軍政治學院
1139960,潘琦,1963 / 9,1968 / 9,社會科學與法律,中南民族學院政治系政治專業學習
1139960,潘琦,1974 / 3,1974 / 9,未知,廣西壯族自治區黨委黨校學習
1139960,潘琦,1987 / 9,1988 / 7,未知,中央黨校中青年幹部培訓班學習
1143059,潘漢年,1921,,未知,常州延陵公學
1143059,潘漢年,1924,,未知,無錫國學專修館
1143059,潘漢年,1925,,未知,上海中國國語專科學校
1142467,潘榮文,,1953 / 10,自然科學,第二軍醫大學醫科學習
1142335,潘東軍,1979 / 9,1983 / 8,,江西財經學院（現江西財經大學）國民經濟計劃與管理專業學生
1144520,潘曾錫,,1952,自然科學,上海航務學院輪機系
1144106,潘敏,,1991 / 7,軍事科學,上海交通大學材料科學系
1144106,潘敏,1999 / 7,,經濟與管理,管理學碩士學位，副教授職稱，博士研究生
1143007,潘振武,1941 / 1,,軍事科學,軍政學院學習
1143007,潘振武,1942,,未知,中央黨校學習
1142475,潘復生,,,未知,山東濟南省立第一鄉村師範學校學習
1144600,潘廣學,1979,1981,,外交學院進修
1145605,潘功勝,1987 / 9,1990 / 6,經濟與管理,中國人民大學勞動人事學院經濟學碩士
1145605,潘功勝,1990 / 9,1993 / 6,經濟與管理,.09--.06 中國人民大學經濟學係經濟學博士
1145605,潘功勝,1997 / 10,1998 / 9,經濟與管理,劍橋大學政治與經濟學系、商學院博士後訪問學者
1140963,滕衛平,1973 / 9,1976 / 12,自然科學,中國醫科大學第五十九期醫療系學習
1140963,滕衛平,1978 / 9,1981 / 8,自然科學,中國醫科大學內分泌專業參加研究生學習
1140963,滕衛平,1988 / 8,1990 / 6,自然科學,英國康橋大學臨床醫學院做訪問學者
1140963,滕衛平,1994 / 8,1993 / 5,自然科學,加拿大多倫多大學臨床醫學院做高級訪問學者
1140787,滕藤,,1951,自然科學,青華大學化學工程系
1160292,滕紅,1986 / 9,1990 / 7,人文科學,貴州大學歷史專業學生
1160292,滕紅,2000 / 9,2001 / 1,,省委黨校第十八期中青班學習
1160292,滕紅,2003 / 3,2003 / 5,,省委黨校第二十四期地廳班學習
1160292,滕紅,2003 / 9,2006 / 7,經濟與管理,中央黨校經濟學專業研究生學習
1160292,滕紅,2009 / 10,2010 / 1,,北京外交學院參加中組部領導幹部外語強化培訓班學習
1138421,滕文生,1959 / 9,1964 / 8,社會科學與法律,中國人民大學黨史系學習
1142631,滕代遠,1923,,未知,湖南常德省立第二師範學校學習
1142631,滕代遠,1934,,未知,紅軍陸軍大學、列寧學院學習
1140973,滕久明,,1966 / 9,人文科學,西南師範學院中文系漢語言文學專業
1140973,滕久明,1983 / 9,1985 / 7,未知,中央黨校培訓部培訓班學習
1140249,滕一龍,1964 / 9,1969 / 2,自然科學,上海船舶工業學校內燃機及電力裝置專業學習
1140249,滕一龍,1981 / 9,1983 / 8,經濟與管理,上海交大工業管理工程系工業管理工程專業學習
1143941,溫蘭子,1974,1975,自然科學,廣東省廣州市機電技校學習
1143941,溫蘭子,1982 / 8,1985 / 8,人文科學,廣東省廣播電視大學漢語言文學專業學習
1143941,溫蘭子,2001 / 3,2002 / 1,未知,中央黨校中青年幹部培訓班學習
1143941,溫蘭子,1999 / 9,2002 / 7,經濟與管理,廣東省委黨校經濟學專業研究生班學習
1138849,溫玉柱,1976,,軍事科學,軍政大學軍事系學習
1138849,溫玉柱,1980,1982,軍事科學,解放軍軍事學院學習
1142638,溫玉成,,,軍事科學,江西中央蘇區步兵學校學習
1142638,溫玉成,1934 / 12,,社會科學與法律,中央縱隊幹部團上幹隊政治科學習
1142638,溫玉成,1937 / 7,,未知,抗日軍政大學第一大隊一隊學習
1142638,溫玉成,1943 / 12,1945,未知,延安中央黨校學習
1142638,溫玉成,1954,1957,軍事科學,解放軍軍事學院戰役系學習
1141716,溫熙森,1963 / 9,1968 / 9,自然科學,西安交通大學機械製造工藝設備專業學習
1141716,溫熙森,1978 / 9,1981 / 7,自然科學,西安交通大學機械控制專業研究生
1143942,溫思美,1978 / 2,1981 / 2,自然科學,重慶西南農業大學農經系讀書
1143942,溫思美,1982 / 1,1982 / 11,未知,國家教育部出國預備研究生
1143942,溫思美,1982 / 12,1985 / 1,經濟與管理,美國康乃爾大學研究生院讀研究生， 主攻經濟發展與國際貿易
1143942,溫思美,1985 / 3,1985 / 11,經濟與管理,參加美國ADC在北京舉辦的經濟計量學高級師資培訓班， 任英語翻譯和輔導教師
1143942,溫思美,1992 / 9,1995 / 12,,南京農業大學經濟貿易學院農業經濟管理專業博士研究生學習
1138148,溫家寶,1954 / 9,1960 / 7,,天津南開中學
1138148,溫家寶,1960 / 9,1965 / 7,自然科學,北京地質學院地質礦產一系地質測量及找礦專業學習（工科，本科）
1138148,溫家寶,1965 / 9,1968 / 12,自然科學,北京地質學院地質構造專業研究生（工科）
1141021,溫卡華,1980,1984,社會科學與法律,南寧師範學院政治教育系政治專業學習
1141021,溫卡華,1994,1996,經濟與管理,中央民族大學少數民族經濟所中國少數民族經濟專業學習，獲法學碩士學位
1141021,溫卡華,1996,1999,經濟與管理,中央民族大學少數民族經濟研究所中國少數民族經濟專業學習，獲法學博士學位
1141021,溫卡華,1997,1998,未知,共青團中央派赴美國休斯頓大學亞美研究中心學習
1141021,溫卡華,2005,2006,,中央黨校進修部進修一班<第38期>B班學習
1150541,溫剛,1983,1987,,北京工業學院力學工程系爆炸技術專業學習
1150541,溫剛,1994,1997,,北京理工大學管理學院工商管理專業碩士研究生學習
1150541,溫剛,2000,2000,,美國新澤西州立大學學習
1150541,溫剛,2004,2005,,中央黨校一年制中青班學習
1150541,溫剛,2007,2010,,南京理工大學化學學院材料科學與工程專業博士研究生學習
1160533,湯立斌,1992 / 9,1996 / 8,,南京經濟學院統計系統計專業學習
1160533,湯立斌,1998 / 8,2001 / 7,,南京大學法學院法律史專業研究生
1160533,湯立斌,2001 / 7,2004 / 6,,北京大學光華管理學院會計學專業博士
1160533,湯立斌,2005 / 4,2007 / 3,,中國社會科學院法學研究所博士後
1139241,湯炳權,1997 / 9,1997 / 12,未知,中央黨校進修一班
1144373,湯濤,1978 / 9,1981 / 7,自然科學,宜昌市高等工業（現三峽大學）專科班
1144373,湯濤,1998 / 8,2000 / 12,經濟與管理,武漢理工大學產業經濟學專業
1141203,湯洪高,1958 / 9,1962 / 9,自然科學,山東大學化學系
1141203,湯洪高,1962 / 9,1966 / 9,自然科學,中國科學院物理研究所晶體物理專業
1140747,湯丙午,,1958,自然科學,清華大學電機系
1142279,游碧竹,1936 / 7,,人文科學,內蒙古大學中文系（帶職就讀，任年級黨支部書記）
1139582,游德馨,,,自然科學,福建省福州市農林口學習班學習
1139243,游寧豐,1962,1966,自然科學,南京林學院森林工業系木材制漿專業學習
1139243,游寧豐,1993 / 2,1993 / 7,未知,中央黨校進修二班學習
1139243,游寧豐,1998 / 3,1998 / 4,社會科學與法律,國家行政學院推進政府機構改革專題研究班學習
1139243,游寧豐,1998 / 8,1998 / 10,未知,國防大學國防研究系十八期研究班學習
1170806,淩月明,1979 / 9,1983 / 8,自然科學,南京化工學院化學工程系無機化工專業
1170806,淩月明,1999 / 9,2002 / 8,社會科學與法律,福建師範大學經法學院政治經濟學專業研究生
1170806,淩月明,2004 / 3,2005 / 1,,中央黨校一年制中青班學習
1170806,淩月明,2006 / 5,2008 / 9,經濟與管理,長江商學院高級管理人員工商管理碩士
1171577,淩文,,1984,,上海交通大學
1171577,淩文,,1987,,哈爾濱工業大學系統工程碩士學位
1171577,淩文,,1991,,哈爾濱工業大學管理工程博士學位
1171577,淩文,1992 / 4,1994 / 3,,上海交通大學自動化係從事博士後深造，研究宏觀經濟
1143145,涂萬鵬,1940,,未知,中央黨校學習
1160309,涂妍,,,經濟與管理,經濟學博士
1138826,海裏且姆‧斯拉木,1968 / 9,1970 / 9,未知,新疆維吾爾自治區新和縣依其裏克公社接受再教育
1138826,海裏且姆‧斯拉木,1962 / 9,1967 / 9,自然科學,新疆八一農學院農學系農學專業學習
1142181,海生蓮,,,,中央民院行政管理專業畢業
1142046,浦通修,1939,,,抗大一分校學習
1142697,浦化人,1909,,未知,蘇州桃塢中學學習
1142697,浦化人,,1915,未知,上海聖約翰大學學習
1171342,洪銀興,,1976 / 1,,畢業於南京師範學院外語系
1171342,洪銀興,,1982 / 10,,南京大學經濟學碩士學位
1171342,洪銀興,,1987 / 10,,南京大學經濟學博士學位
1143995,洪袁舒,1974,1977,自然科學,大連工學院化工系無機化工專業學習
1143995,洪袁舒,1988,1989,經濟與管理,北京經濟函授大學經濟管理專業學習
1143995,洪袁舒,1998,2000,經濟與管理,香港公開大學工商管理專業學習
1138441,洪虎,,1963 / 9,自然科學,北京工業學院化工系學習
1140833,洪紱曾,1949,1953,自然科學,復旦大學農藝系、瀋陽農學院農學系學習
1143631,洪禮和,,,人文科學,江西大學中文系漢語言文學專業畢業
1142813,洪濤,,1937 / 8,未知,延安抗大總校學習
1142813,洪濤,1943,,未知,中央黨校學習
1144459,洪水坤,,1978,人文科學,上海復旦大學新聞系
1141079,洪毅,1975 / 9,1978 / 7,,湖南大學電機系電器儀表專業學習
1141079,洪毅,1979 / 9,1982 / 7,自然科學,湖南大學電氣工程系理論電工專業
1141079,洪毅,1997 / 9,1998 / 7,,中共中央黨校中青幹部培訓班學習
