id,name_CHN,name_PINYIN,sex,ethnicity,edu,studying_abroad,studying_abroad_country,birthdate,deathdate,ancestral hometown,professional title,date of starting to work,birthplace,party,date of joining the party,CYL,special relationships,notes
1139374,邵桂芳,Shao Guifang,男,漢族,大學本科,否,,1943/9,2012/9,山東 萊州,,1969/9,,中國共產黨,1973/6,否,,
1140654,邵明立,Shao Mingli,男,漢族,研究生,,,1951/10,,山東 濟南,研究員,1968/12,,中國共產黨,,否,,
1139472,邵明,Shao Ming,男,漢族,,否,,,,,,,,中國共產黨,,否,,
1171191,邵旭軍,Shao Xujun,女,漢族,大學本科,,,1955/8,,江蘇 南通,,1971/12,江蘇 南通,中國共產黨,1973/11,,,
1139008,邵恒秋,Shao Hengqiu,男,漢族,,否,,1916,2006/9,河北 定縣（今定州市）,,,,非中國共產黨,,否,,字豐久
1142616,邵式平,Shao Shiping,男,漢族,大學本科,,,1900,1965/3,江西 弋陽,,1925,,中國共產黨,1925,否,,
1139143,邵寧,Shao Ning,男,漢族,研究生,,,1952/7,,浙江 杭州,,1969/1,,中國共產黨,,否,,
1138445,邵奇惠,Shao Qihui,男,漢族,大學專科,,,1934/6,,江蘇 宜興,工程師,1952/9,,中國共產黨,1953/10,否,,高級工程師
1144659,邵占維,Shao Zhanwei,男,漢族,研究生,,,1956/2,2013/3,浙江 慈溪,,1970/10,,中國共產黨,1980/7,,,
1143776,邵博文,Shao Bowen,男,漢族,大學本科,,,1947/2,,雲南 陸良,研究員,1970/8,,中國共產黨,1982/10,,,副研究員
1144045,邵克文,Shao Kewen,男,漢族,大學本科,,,1947/9,,甘肅 平涼,,1970/7,,中國共產黨,1981/6,否,,
1172989,邵亨,Shao　Heng,男,,,,,,,,少將,,,中國共產黨,,,,
1144660,邴志剛,Bing zhi gang,男,漢族,研究生,,,1957/1,,遼寧 蓋州,,1975/11,,,1975/12,,,
1141835,邱金凱,Qiu Jinkai,男,漢族,大學專科,,,1946/7,,河北 南皮,中將,1965/8,,中國共產黨,1966/7,否,,
1140556,邱進,Qiu Jin,,漢族,大學本科,,,,,,,,,,,正副處級,,
1140541,邱衍漢,Qiu Yanhan,男,漢族,大學專科,否,,1944/2,,湖北 天門,中將,1960/7,,中國共產黨,1965/12,否,,
1138813,邱石元,Qiu Shiyuan,男,漢族,大學本科,否,,1943/11,,湖南 長沙,工程師,1967/9,,中國共產黨,1981/4,否,,高級工程師
1141238,邱會作,Qiu Huizuo,男,漢族,,,,1914,2002/7,江西 興國,中將,1928,,中國共產黨,1932/4,否,,
1140646,邱曉華,Qiu Xiaohua,男,漢族,研究生,訪問學者,其他,1958/1,,福建 寧化,其他專業頭銜,1976,,中國共產黨,1982,否,,高級統計師
1140913,邱晴,Qiu Qing,女,漢族,大學本科,,,1929,,天津 靜海,,,,中國共產黨,1949,否,,原名元景晴
1143959,邱德群,Qiu Dequan,男,漢族,研究生,,,1949/7,,海南 澄邁,,1968/12,,中國共產黨,1974/7,,,
1144522,邱建剛,Qiu Jiangang,男,漢族,大學本科,,,1954/11,,河北 玉田,,1982/2,,中國共產黨,1974/2,否,,
1157982,邱延鵬,Qiu Yanpeng,男,,,,,1956,,山東 無棣,少將,,,中國共產黨,,,,
1170955,邱小平,Qiu Xiaoping,男,漢族,大學本科,,,1964/9,,江西 宜春,,1986/7,江西 宜春,中國共產黨,1988/6,否,,
1138207,邱學強,Qiu Xueqiang,男,漢族,研究生,,,1957/8,,山東 莘縣,其他專業頭銜,1975/7,,中國共產黨,1980/12,否,,二級大檢察官
1143244,邱型柏,Qiu Xingbo,男,漢族,大學本科,,,1953/12,,河南 新縣,少將,1969/12,,中國共產黨,1971/12,否,,
1141240,邱國光,Qui Guoguang,男,漢族,中學以下,,,1918/5,2001/2,褔建 上杭,少將,,,中國共產黨,1932/11,否,,
1169308,邱勇,Qiu Yong,男,漢族,研究生,,,1964/7,,四川 榮縣,教授,1994/7,,中國共產黨,1985/3,,,
1139983,邱創教,Qiu Chuangjiao,男,漢族,,否,,1936,,廣東 普寧,其他專業頭銜,,,中國共產黨,1966,否,,
1141234,邱創成,Qiu Chuangcheng,男,漢族,中學以下,,,1912/8,1982/2,湖南 平江,中將,,,中國共產黨,1927/1,否,,原名邱桂生
1142578,邱先通,Qiu Xiantong,男,漢族,,,,1911,1975/9,江西 興國,少將,1927/7,,中國共產黨,1931/3,否,,
1154177,那順孟和,Na　Shun　Meng　He,男,蒙古族,大學本科,,,1957/11,,內蒙古 巴林右旗,,1976/4,內蒙古 巴林右旗,中國共產黨,1985/2,,,
1138819,邢雲,Xing Yun,男,漢族,大學本科,否,,1952/3,,內蒙古 土默特左旗,,1968/9,,中國共產黨,1981/3,否,,
1139059,邢軍,Xing Jun,女,漢族,大學專科,否,,1942/6,,天津,政工師,1962/11,,中國共產黨,1970/11,否,,
1140315,邢賁思,Xing Bisi,男,漢族,,否,,1930/1,,浙江 嵊州,,,,中國共產黨,,否,,
1143590,邢至康,Xing Zhikang,女,漢族,大學本科,,,1930/3,,上海 松江,其他專業頭銜,1946/2,,中國共產黨,1946/2,否,,
1143589,邢燕子,Xing Yanzi,女,漢族,中學以下,,,1940/12,,河北 天津,其他專業頭銜,1958/10,,中國共產黨,1960/9,否,,
1140406,邢永寧,Xing Yongning,男,漢族,,否,,1924/9,1998/10,山西 定襄,中將,,,中國共產黨,1937/12,否,,
1144757,邢書成,Xing shu cheng,,,研究生,,,1952/12,,山東 文登,少將,,,中國共產黨,1968/8,,,
1143710,邢明軍,Xing junming,男,漢族,大學專科,,,1951/5,,河北 安國,經濟師,1968/12,,中國共產黨,1971/12,否,,
1138561,邢崇智,Xing Chongzhi,男,漢族,,,,1927,2000/3,河北 涉縣,,1943,,中國共產黨,1943,副局級以上,,
1158206,邢小江,Xing Xiaojiang,男,漢族,,,,,,,,,,,,,,
1140664,邢勝才,Xing Shengcai,男,,,否,,,,,,,,,,否,,
1138769,邢元敏,Xing Yuanmin,男,漢族,研究生,,,1949/11,,山東 龍口,,1969/5,,中國共產黨,1975/7,副局級以上,,"1.職級：正省級2.地方資深幹部（天津）3.省級政協主席（天津）4.有地方共青團背景（天津）5.從政前職業：軍墾農場基層人員6.博士學位"
1140975,邢元敏,Xing Yuanmin,女,漢族,大學專科,,,1948/3,,重慶,經濟師,1969/3,,中國共產黨,1974/12,否,,"1.職級：正省級2.地方資深幹部（四川、重慶）3.省級政協主席（重慶）4.從政前職業：電信局機務員（接線員）5.高級經濟師"
1138637,邢世忠,Xing Shizhong,男,漢族,大學專科,否,,1938/9,,山東 濟南,上將,1953/8,,中國共產黨,1957/1,否,,
1143130,邊章五,Bian Zhangwu,男,漢族,,,,1900/4,1954/2,河北 束鹿,,,河北 束鹿,中國共產黨,1932,否,,原名連榮博，曾用名邊章伍
1172311,邊發吉,Bian Faji,男,漢族,研究生,,,1957/11,,河北 滄州,,1970/10,,非中國共產黨,,,,民盟成員
1140506,遲雲秀,Chi Yunxiu,男,漢族,,否,,1930/12,,山東,中將,1947/7,,中國共產黨,1949/4,否,,
1140041,遲萬春,Chi Wanchun,男,漢族,大學本科,,,1946/4,,山東省 文登,上將,1965/8,,中國共產黨,1971/4,否,,"擔任神舟七號任務總指揮部副總指揮長擔任中將時，曾率我軍友好參觀團訪問捷克、波蘭。"
1170230,遲耀雲,Chi Yaoyun,男,漢族,大學本科,,,1965/9,,山東 蓬萊,,1988/7,,中國共產黨,1986/5,,,
1140809,遲海濱,Chi Haibin,男,漢族,大學本科,,,1931,,山東 黃縣（今龍口）,其他專業頭銜,,,中國共產黨,1956,否,,會計師
1138177,遲浩田,Chi Haotian,男,漢族,大學專科,,,1929/7,,山東 招遠,上將,1944/6,,中國共產黨,1946/10,否,,獲三級解放勳章
1144862,遲京濤,Chi Jingtao,男,漢族,研究生,,,1963/1,,,經濟師,,,,,,,
1141601,達洛,Da Lo,男,藏族,中學以下,否,,1930/10,1998/9,青海 興海,,1952/9,,中國共產黨,1954/4,否,,
1139009,達列力汗‧馬米汗,Dalielihan Mamihan,男,其他種族,大學本科,否,,1945/10,,新疆 阿勒泰,,1970/8,,中國共產黨,1973/6,否,,哈薩克族
1138475,週生賢,Zhou Shengxian,男,漢族,研究生,,,1949/12,,寧夏 吳忠縣,其他專業頭銜,1968/12,,中國共產黨,1972/11,否,,"職級：正部級專業頭銜：中學教員（從政前）"
1140958,連輯,Lian Ji,男,漢族,研究生,,,1955/10,,山西 沁源,,1974/8,,中國共產黨,1975/10,否,,高級工商管理碩士學位
1143266,連維良,Lian Weiliang,男,漢族,研究生,,,1962/12,,河南 禹州,,1983/8,,中國共產黨,1991/4,否,,
1140802,連尹,Lian Yin,,,,否,,,,,,,,,,否,,
1138182,逢先知,Feng Xianzhi,男,漢族,中學以下,否,,1929/10,,山東 膠縣,,,,中國共產黨,1950,否,,
1161117,迪來賽木．熱西提,Dilaisaimu Rexiti,女,維吾爾族,,,,,,,,,,,,,,
1142165,迪來賽木‧熱西提,Dilaisaimu Rexiti,女,維吾爾族,,,,,,,,,,中國共產黨,,否,,
1142176,辜碩權,Gu Shuoquan,男,漢族,,,,,,,,,,中國共產黨,,否,,
1140135,辜勝阻,Gu Shengzu,男,漢族,研究生,否,,1956/1,,湖北 武漢,,,,非中國共產黨,,否,,中國民主建國會成員
1143547,辛維光,Xin Weiguang,男,漢族,研究生,,,1954/7,,山東 棲霞,,1972/11,,中國共產黨,1982/6,,,
1139652,辛殿楓,Xin Dianfeng,男,漢族,,否,,1933/12,,吉林 雙遼,中將,1947,,中國共產黨,1951,否,,1996/11退役
1141177,辛榮國,Xin Rongguo,男,漢族,大學本科,,,1950/11,,山東 安丘,,1970/12,,中國共產黨,1971/10,否,,
1139486,辛業江,Xin Yejiang,男,漢族,,否,,1933,,湖南 臨澧,,,,,,否,,
1144265,辛桂梓,Xin Guizi,男,漢族,研究生,,,1956/9,,山東蓬萊,,1975/8,,中國共產黨,1982/5,正副處級,,
1170784,辛國斌,Xin Guobin,男,漢族,研究生,,,1965/12,,黑龍江 方正,,1986/8,黑龍江 方正,中國共產黨,1985/1,否,,
1141878,車迎新,Che Yingxin,男,漢族,大學本科,,,1954,,河南,,1974/5,,中國共產黨,,否,,
1143785,車秀蘭,Che Xiulan,女,,,,,1954/5,,吉林 德惠,,1973/8,,中國共產黨,1973/6,否,,而後於1990年1月加入中國民主建國會。
1141019,車榮福,Chi Rongfu,男,漢族,大學專科,,,1951/12,,江西 豐城,政工師,1970/8,,中國共產黨,1973/4,否,,昆明工學院采選系採礦專修科畢業。高級經濟師
1144642,車俊,Che jun,男,漢族,大學本科,,,1955/7,,安徽 巢湖,,1973/02,,中國共產黨,1973/12,,,"1.職級：正部級2.地方資深幹部（皖、冀、新）3.中共省委專任副書記（冀、新）4.出生地/生長地：安徽省巢湖市5.中央黨校在職大學學歷"
1142814,蹇先佛,Jian Xianfo,女,漢族,,,,1915/7,,湖南 慈利,,,,中國共產黨,1936/12,否,,
1168254,路鋼,Lu　Gang,男,漢族,,學位,其他,1958/8,,安徽 桐城,,1973,武漢,中國共產黨,1978,,,
1144634,路耀華,Lu Yaohua,男,,,,,1947/1,,,工程師,,,中國共產黨,,,,教授級高級工程師，政府特殊津貼享受者
1138254,路甬祥,Lu Yongxiang,男,漢族,研究生,學位,西歐,1942/4,,浙江 慈溪,教授,1964/9,,中國共產黨,1974/5,否,,"留學德國，獲博士學位職級：黨和國家領導人（即高層幹部）出生地/生長地：浙江省慈溪縣從政前職業：大學教授（機械工程）專業職稱、學銜：①第三世界科學院通訊院士（1990-），②中國科學院學部委員/科學院院士（1991當選學部委員），③中國工程院院士（1994當選），④第三世界科學院副院長（1998當選），⑤國際科學院共同主席（2005/2-）特別身份：①科學家（機械工程），②江澤民集團人馬（中央機構），③海歸派（德國工程學博士）"
1142230,路正西,Lu Zhengxi,男,漢族,,,,1932,,河南 博愛,,1948/5,,中國共產黨,1949/8,正副處級,,
1139383,路明,Lu Ming,男,漢族,研究生,否,,1939/10,,遼寧 大窪,研究員,1961/9,,非中國共產黨,1989/6,否,,民建成員
1144505,路德揚,Lu Deyang,男,漢族,,,,,,,工程師,,,中國共產黨,,否,,教授級高級工程師，享受國務院特殊津貼的專家
1144251,路建平,Lu Jianping,男,漢族,大學本科,,,1954/1,,山東 濟南,,1981/3,,中國共產黨,1971/3,否,,
1140153,路寶銀,Lu Baoyin,男,漢族,,否,,1929/10,2001,山西 武鄉,少將,,,中國共產黨,1944/5,否,,
1143791,趙龍,Zhao Long,男,漢族,大學本科,,,1946/1,,山西 榆次,工程師,1968/8,,非中國共產黨,,否,,政黨：民建
1144640,趙黎平,Zhao Liping,男,漢族,研究生,,,1951/8,,內蒙古 通遼,,1969/4,,中國共產黨,1976/9,否,,
1142386,趙鳳桐,Zhao Fengtong,男,漢族,研究生,,,1954/12,,遼寧 遼陽,經濟師,1973/2,,中國共產黨,1974/10,否,,
1143693,趙鳳山,Zhao Fengshan,,漢族,研究生,,,1948/7,,北京 順義,,1969/6,,中國共產黨,1972/6,否,,最高學歷：中央黨校在職研究生
1143821,趙韓,Zhao Han,男,漢族,研究生,學位,西歐,1957/5,,安徽 宿州,教授,1975/6,,非中國共產黨,1994/3,,,"1987年10月至1990年2月在丹麥奧爾堡大學機械系讀博士研究生九三學社社員"
1140928,趙雲棟,Zhao Yundong,,,,否,,,,,,,,,,否,,
1142294,趙雲成,Zhao Yuncheng,男,漢族,,,,1935,,遼寧 東溝,,1951/2,,中國共產黨,1956/12,否,,
1143558,趙雯,Zhao Wen,女,漢族,研究生,,,1956/11,,安徽 安慶,教授,,,非中國共產黨,1974/5,否,,政黨：九三學社
1143990,趙雨森,Zhao Yusen,男,漢族,研究生,,,1957/7,,內蒙古 阿榮旗,教授,1974/8,,中國共產黨,1995/6,否,,1986年12月加入民盟，1995年6月加入中國共產黨
1140956,趙雙連,Zhao Shuanglian,男,蒙古族,研究生,否,,1957/4,,內蒙古 科右前旗,,1974/12,,中國共產黨,1980/6,否,,
1157445,趙雁峰,Zhao Yanfeng,男,漢族,大學本科,,,1973/11,,山西 右玉,,1996/11,,中國共產黨,1996/6,正副處級,,
1142323,趙險峰,Zhao Xianfeng,男,漢族,大學本科,,,1967,,河北深州,,,,中國共產黨,,否,,
1140681,趙陽,Zhao Yang,男,漢族,研究生,,,1951/10,,河南 濮陽,,,,中國共產黨,,否,,
1144423,趙開增,Zhao Kaizeng,男,漢族,,,,1950/7,,山東 德州,中將,,,中國共產黨,,否,,
1161042,趙長青,Zhao Changqing,男,漢族,研究生,,,1953/7,,遼寧 義縣,政工師,1970/12,,中國共產黨,1971/11,,,
1153992,趙長茂,Zhao Changmao,男,漢族,研究生,,,1957/2,,山東省 萊州市,教授,,,,,,,
1143492,趙長義,Zhao Changyi,男,漢族,研究生,,,1953/4,,山東 蓬萊,,,,中國共產黨,,否,,
1144241,趙長春,Zhao Zhangchun,男,漢族,,,,1918,2010/10,河北 南宮,,,,中國共產黨,1937,,,
1142950,趙鑒華,Zhao Jianhua,男,漢族,研究生,,,1965/12,,吉林 洮南,,,,,,否,,
1140658,趙鐵錘,Zhao Tiechui,男,漢族,研究生,,,1951/7,,河南 郟縣,工程師,1969/3,,中國共產黨,1984/8,否,,
1139204,趙錫君,Zhao Xijun,男,,大學專科,否,,1942/6,,河北 唐山,,1959/9,,中國共產黨,,否,,2003/12退役
1138807,趙金鋒,Zhao Jinfong,男,滿族,大學本科,,,1943/2,,河北 滄州,工程師,1965/9,,中國共產黨,1979/12,否,,
1148691,趙金,Zhao Jin,男,其他種族,研究生,,,1962/5,,雲南 祿豐,,1981/7,,中國共產黨,1987/4,,,彝族
1144242,趙重德,Zhao Chongde,男,漢族,大學本科,,,1917/7,2002/4,山西 榆社,,,,中國共產黨,1938/3,,,
1142804,趙進,Zhao Jin,男,漢族,,,,1920/9,,河北 曲陽,,,,中國共產黨,1937/8,否,,原名張法申，曾用名趙尚志
1141363,趙辛初,Zhao Xinchu,男,漢族,大學專科,,,1915/3,1991/11,湖北 黃梅,,1937,,中國共產黨,1938,否,,
1167638,趙躍宇,Zhao　Yueyu,男,漢族,研究生,,,1961/9,,湖南 益陽,教授,,,中國共產黨,,,,
1172374,趙越讓,Zhao Yuerang,男,漢族,研究生,,,1962/4,,陝西 西安,工程師,,,中國共產黨,1998/3,,,
1138208,趙虹,Zhao Hong,男,滿族,大學本科,,,1942/10,,遼寧 瀋陽,,1968,,中國共產黨,1976/10,否,,
1144243,趙蔭華,Zhao Yinhua,男,漢族,大學本科,,,1919/7,,河南 長葛,,1937/10,,中國共產黨,1938/3,,,
1141362,趙蒼璧,Zhao Cangbi,男,漢族,中學以下,,,1916/3,1993/5,陜西 清澗,,1934/1,,中國共產黨,1935/11,否,,
1143961,趙莉莎,Zhao Lisha,女,漢族,研究生,,,1953/12,,河南 南樂,經濟師,1972/8,,中國共產黨,1984/4,,,
1163433,趙英富,Zhao Yingfu,男,漢族,,,,1938/7,,遼寧 彰武,中將,,,中國共產黨,,,,1988/9 海軍少將1997/7 海軍中將2001/7 退役
1141827,趙興發,Zhao Xingfa,男,漢族,大學專科,,,1945,,河北 灤縣,中將,1964,,中國共產黨,,否,,
1141311,趙興元,Zhao Xingyuan,男,漢族,大學專科,,,1925/1,,山東 章丘,中將,1939/7,,中國共產黨,1940/6,否,,
1142293,趙耀民,Zhao Yaomin,男,漢族,,,,1938,,,,,,中國共產黨,,否,,
1161406,趙繼,Zhao Ji,男,漢族,研究生,,,1959/2,,吉林 蛟河,教授,1977/7,,中國共產黨,1984/10,否,,
1139668,趙維臣,Zhao Weichen,男,滿族,大學本科,,,1929/2,,黑龍江 阿城,經濟師,1946,,中國共產黨,1949,否,,
1140601,趙維綏,Zhao Weisui,男,漢族,大學本科,,,1948/11,,遼寧 綏中,,1972,,中國共產黨,1982/3,否,,
1138107,趙紫陽,Zhao Ziyang,男,漢族,中學以下,,,1919/10,2005/1,河南 滑縣,,1937,,中國共產黨,1938/2,否,,
1152694,趙素萍,Zhao　Su　Ping,女,漢族,研究生,,,1958/11,,河北 獻縣,,1976/9,河北 獻縣,,1985/8,,,
1161466,趙紅巍,Zhao Hongwei,男,漢族,研究生,,,1975/2,,遼寧 盤山,,1997/8,內蒙古 赤峰市,中國共產黨,,正副處級,,
1158951,趙立香,Zhao Lixiang,男,漢族,研究生,,,1973/3,,河北 灤南,,,,中國共產黨,,正副處級,,
1148712,趙立雄,Zhao Lixiong,男,其他種族,研究生,,,1956/12,,雲南 大理,,1982/1,,中國共產黨,1984/5,,,白族
1163375,趙立榮,Zhao Lirong,男,漢族,中學以下,,,1934/11,,河北 雄縣,中將,1953,,中國共產黨,1956,,,1988/9晉升少將1993/7晉升中將1997/11退役
1144563,趙秉哲,Zhao Bingzhe,男,其他種族,,,,1955/8,2010/1,吉林省 圖們市,,1973/2,,中國共產黨,1974/9,否,,
1143165,趙石,Zhao Shi,男,漢族,大學本科,,,1914,2009/4,河南 滎陽,,1930,,中國共產黨,1937,否,,原名趙儒洵，曾用名：張一民。中共十二大代表。
1172814,趙省讓,Zhao　Shengrang,男,,大學本科,,,1959/10,,陝西 寶雞,少將,,,中國共產黨,1978/10,,,
1139178,趙白鴿,Zhao Baige,女,漢族,研究生,學位,西歐,1952/8,,河北 上海市,,,,中國共產黨,,否,,
1138206,趙登舉,Zhao Dengju,男,漢族,大學本科,否,,,,河北 寧河,,,,中國共產黨,1965,否,,
1172749,趙瑞寶,,男,,,,,1960/3,,山東 兗州,少將,,,中國共產黨,,,,
1143849,趙玉蘭,Zhao Yulan,女,漢族,大學專科,,,1950/8,,山東 淄博,,1971/8,,中國共產黨,1971/5,副局級以上,,團山東省委副書記
1148866,趙玉沛,Zhao Yupei,男,漢族,研究生,,,1954/7,,吉林 長春,,,,中國共產黨,,,,
1141308,趙爾陸,Zhao Erlu,男,漢族,中學以下,,,1905,1967,山西 崞縣,上將,1927,,,1927/8,否,,
1140118,趙煒,Zhao Wei,女,漢族,,否,,,,遼寧 新民,,1951,,中國共產黨,,否,,
1141369,趙炳耀,Zhao Bingyao,男,漢族,中學以下,,,1932/8,2001/7,山東 萊陽,中將,1948/7,,中國共產黨,1949/7,否,,原名趙炳亮
1140606,趙炳禮,Zhao Bingli,男,漢族,大學本科,,,1945,,河北,,,,中國共產黨,,否,,
1142002,趙炳安,Zhao Bingan,男,漢族,,,,1917,,湖北麻城,,1930,,中國共產黨,1934,否,,
1165805,趙滬湘,Zhao Huxiang,男,漢族,研究生,學位,美國,1955/11,,河北,工程師,1974/8,,,,,,
1139618,趙淑敏,Zhao Shumin,女,漢族,研究生,否,,1943/11,2013/8,,,,,中國共產黨,,否,,
1141371,趙海峰,Zhao Haifeng,,漢族,中學以下,,,1921/3,2006/8,河北 饒陽,,1938/10,,中國共產黨,1938/9,否,,
1138983,趙洪祝,Zhao Hongzhu,男,漢族,大學本科,,,1947/7,,山東 蓬萊,,1965/10,,中國共產黨,1969/8,否,,"1.職級：正省級2.從政前職業：軍馬場衛生員3.(其祖籍:內蒙古寧城: 新華網)"
1138607,趙沁平,Zhao Qinping,男,漢族,研究生,訪問學者,北美洲,1948/4,,山西 介休,教授,1970/4,,中國共產黨,,否,,匹茲堡大學訪問學習
1141068,趙永忠,Zhao Yongzhong,男,漢族,大學專科,否,,1946/8,,青海 湟中,,1965/7,,中國共產黨,1969/4,否,,
1139862,趙永吉,Zhao Yongji,男,漢族,,否,,1945,,河北 撫寧,,,,中國共產黨,,否,,
1141373,趙毅敏,Zhao Yimin,男,漢族,中學以下,短期進修,俄國,1904/1,2002/7,河南 滑縣,,1925/9,,中國共產黨,1926/7,正副處級,,原名劉焜
1141365,趙武成,Zhao Wucheng,男,漢族,中學以下,,,1912/2,2010/11,山西 昔陽,,1937/1,,中國共產黨,1937/2,否,,
1139080,趙正永,Zhao Zhengyong,男,漢族,研究生,,,1951/3,,安徽 馬鞍山,,1968/11,,中國共產黨,1973/11,正副處級,,"中央黨校研究生學歷共青團安徽省馬鞍山市委書記"
1143746,趙正修,Zhao Zhengxiu,男,漢族,大學專科,,,1955/12,,四川 蒼溪,,1970/12,,中國共產黨,1975/6,否,,
1140502,趙樹叢,Zhao Shucong,男,漢族,研究生,,,1955/3,,山東 諸城,,1969/6,,中國共產黨,1973/7,副局級以上,,
